Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785796820,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796821,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796822,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796823,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796824,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796825,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796826,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796827,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796828,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796829,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796830,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796831,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796832,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796833,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796834,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796835,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796836,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796837,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796838,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796839,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796840,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796841,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796842,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796843,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796844,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796845,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796846,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796847,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796848,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796849,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796850,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796851,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796852,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796853,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796854,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796855,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796856,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796857,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796858,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796859,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796860,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796861,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796862,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796863,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796864,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796865,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796866,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796867,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796868,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796869,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796870,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796871,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796872,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796873,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796874,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796876,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796877,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796878,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796879,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796880,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796881,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796882,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796883,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796884,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796885,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796886,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796887,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796888,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796889,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796890,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796891,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796892,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796893,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796894,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796895,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796896,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796897,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796898,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796899,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796900,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796901,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796902,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796903,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796904,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796905,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796906,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796907,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796908,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796909,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796910,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796911,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796912,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796913,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796914,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796915,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796916,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796917,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796918,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796919,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796920,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796921,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796922,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796923,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796924,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796925,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796926,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796927,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796928,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796929,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796930,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796931,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796932,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796933,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796934,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796935,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796936,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796937,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796938,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796939,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796940,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796941,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796942,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796943,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796944,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796945,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796946,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796947,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796948,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796949,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796950,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796951,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796952,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796953,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796954,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796955,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796956,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
1785796957,2,,Aggregated,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,1,0,20.5235410000002,20.5235410000002,20.5235410000002,20.5235410000002,242.0
